slug,name,city,state,latitude,longitude,category,public_access,source,timezone,verified_at
altie-sea-monster-replica,Altie Sea Monster Replica,Darien,GA,31.401,-81.43,cryptids,limited,https://exploregeorgia.org/darien/food-drink/cafes-coffeehouses-tea-rooms/darien-mcintosh-regional-visitor-information-center,America/New_York,2026-09-09T15:16:01.869371+00:00
aluminum-tree-ornament-museum,Aluminum Tree & Ornament Museum,Brevard,NC,35.23458,-82.73771,museums,limited,https://aluminumtrees.weebly.com/contact.html,America/New_York,2026-09-09T05:34:33.398594+00:00
alutiiq-museum,Alutiiq Museum,Kodiak,AK,57.78861,-152.40267,weird-history,open,https://alutiiqmuseum.org/museum/visit/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
amache-national-historic-site,Amache National Historic Site,Granada,CO,38.04962,-102.32903,weird-history,open,https://www.nps.gov/amch/index.htm,America/Denver,2026-09-10T19:13:08.906905+00:00
amana-heritage-museum,Amana Heritage Museum,Amana,IA,41.7993,-91.8698,weird-history,limited,https://amanaheritage.org/,America/Chicago,2026-09-09T14:49:42.407907+00:00
amana-woolen-mill,Amana Woolen Mill,Amana,IA,41.802,-91.8679,weird-history,open,https://www.amanawoolenmill.com/,America/Chicago,2026-09-09T14:49:42.407907+00:00
amblers-texaco-gas-station,Ambler's Texaco Gas Station,Dwight,IL,41.09392,-88.43956,roadside-oddities,limited,https://www.nps.gov/places/ambler-s-texaco-gas-station.htm,America/Chicago,2026-09-09T13:01:50.8603+00:00
amboy-crater,Amboy Crater,Amboy,CA,34.56031,-115.77469,roadside-oddities,open,https://www.recreation.gov/gateways/14854,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
amelia-bedelia-statue,Amelia Bedelia Statue,Manning,SC,33.69963,-80.21083,roadside-oddities,open,https://www.scpictureproject.org/clarendon-county/amelia-bedelia-statue.html,America/New_York,2026-09-09T05:53:13.784429+00:00
amelia-island-museum-of-history,Amelia Island Museum of History,Fernandina Beach,FL,30.6693,-81.46383,museums,limited,https://ameliamuseum.org/,America/New_York,2026-09-09T13:54:54.613604+00:00
american-antiquarian-society,American Antiquarian Society,Worcester,MA,42.27724,-71.81034,museums,limited,https://www.americanantiquarian.org/,America/New_York,2026-09-09T04:43:56.902716+00:00
american-bald-eagle-foundation,American Bald Eagle Foundation,Haines,AK,59.23095,-135.44594,museums,limited,https://www.baldeagles.org/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
american-banjo-museum,American Banjo Museum,Oklahoma City,OK,35.46677,-97.51154,museums,open,https://americanbanjomuseum.com/,America/Chicago,
american-celebration-on-parade,American Celebration on Parade,Quicksburg,VA,38.71551,-78.66929,museums,limited,https://shenandoahcaverns.com/attractions/american-celebration-on-parade/,America/New_York,2026-09-08T04:02:08.563059+00:00
american-classic-arcade-museum,American Classic Arcade Museum,Laconia,NH,43.61298,-71.47748,museums,open,https://www.atlasobscura.com/places/american-classic-arcade-museum,America/New_York,2026-09-09T04:49:39.808526+00:00
american-clock-watch-museum,American Clock & Watch Museum,Bristol,CT,41.67958,-72.94081,museums,open,https://www.atlasobscura.com/places/american-clock-and-watch-museum,America/New_York,2026-09-08T18:47:23.721893+00:00
american-computer-robotics-museum,American Computer & Robotics Museum,Bozeman,MT,45.65935,-111.05497,museums,open,https://acrmuseum.org/,America/Denver,2026-09-10T04:28:19.411664+00:00
american-eagles-overlook,American Eagles Overlook,Victor,CO,38.70885,-105.16913,weird-history,limited,https://victorcolorado.com/,America/Denver,2026-09-10T19:13:08.906905+00:00
american-giants-museum,American Giants Museum,Atlanta,IL,40.261,-89.23082,museums,limited,https://www.enjoyillinois.com/,America/Chicago,2026-09-09T13:01:50.8603+00:00
american-gothic-house,American Gothic House,Eldon,IA,40.92139,-92.21401,roadside-oddities,open,https://americangothichouse.org/,America/Chicago,2026-09-09T14:49:42.407907+00:00
american-international-rattlesnake-museum,American International Rattlesnake Museum,Albuquerque,NM,35.09661,-106.6697,museums,open,https://www.rattlesnakes.com/,America/Denver,
american-museum-of-fly-fishing,American Museum of Fly Fishing,Manchester,VT,43.168,-73.06713,museums,limited,https://amff.org/,America/New_York,2026-09-08T16:08:01.377449+00:00
american-museum-of-magic,American Museum of Magic,Marshall,MI,42.27229,-84.95832,museums,limited,https://americanmuseumofmagic.com/,America/Detroit,2026-09-08T15:12:49.285859+00:00
american-museum-of-science-and-energy,American Museum of Science and Energy,Oak Ridge,TN,36.01274,-84.25276,weird-history,open,https://amse.org/,America/Chicago,2026-09-09T12:59:24.207387+00:00
american-museum-of-the-house-cat,American Museum of the House Cat,Sylva,NC,35.31328,-83.2609,museums,limited,https://www.catman2.org/,America/New_York,2026-09-09T05:34:33.398594+00:00
american-museum-of-tort-law,American Museum of Tort Law,Winsted,CT,41.9228,-73.07543,museums,limited,https://www.atlasobscura.com/places/american-museum-of-tort-law,America/New_York,2026-09-08T18:39:47.144889+00:00
american-pigeon-museum-library,American Pigeon Museum & Library,Oklahoma City,OK,35.53632,-97.47135,museums,limited,https://www.theamericanpigeonmuseum.org/,America/Chicago,
american-precision-museum,American Precision Museum,Windsor,VT,43.47476,-72.38939,museums,limited,https://americanprecision.org/,America/New_York,2026-09-08T16:08:01.377449+00:00
american-prohibition-museum,American Prohibition Museum,Savannah,GA,32.08072,-81.09204,museums,limited,https://www.americanprohibitionmuseum.com/,America/New_York,2026-09-09T15:16:01.869371+00:00
american-quarter-horse-hall-of-fame-museum,American Quarter Horse Hall of Fame & Museum,Amarillo,TX,35.19464,-101.80577,museums,open,https://www.aqha.com/museum,America/Chicago,2026-09-09T15:39:42.513669+00:00
american-sign-museum,American Sign Museum,Cincinnati,OH,39.14354,-84.53986,museums,open,https://www.americansignmuseum.org/visit/,America/New_York,2026-09-08T01:49:16.338406+00:00
american-society-of-dowsers-headquarters,American Society of Dowsers Headquarters,Danville,VT,44.40934,-72.13748,folklore,limited,https://dowsers.org/,America/New_York,2026-09-08T16:08:01.377449+00:00
american-space-museum-space-walk-of-fame,American Space Museum & Space Walk of Fame,Titusville,FL,28.6123,-80.80784,museums,limited,https://spacewalkoffame.org/,America/New_York,2026-09-09T13:54:54.613604+00:00
american-toby-jug-museum,American Toby Jug Museum,Evanston,IL,42.03459,-87.67977,museums,limited,https://www.tobyjugmuseum.com/,America/Chicago,2026-09-09T13:01:50.8603+00:00
american-treasure-tour-museum,American Treasure Tour Museum,Upper Providence Township,PA,40.12749,-75.45356,museums,open,https://americantreasuretour.com/,America/New_York,2026-09-08T02:16:36.257931+00:00
american-visionary-art-museum,American Visionary Art Museum,Baltimore,MD,39.2804,-76.60689,museums,open,https://www.avam.org/,America/New_York,2026-09-08T03:44:27.5898+00:00
american-windmill-museum,American Windmill Museum,Lubbock,TX,33.57953,-101.81092,museums,open,https://windmill.com/,America/Chicago,2026-09-09T15:39:42.513669+00:00
americas-first-mile,America’s First Mile,Fort Kent,ME,47.24845,-68.60232,roadside-oddities,roadside,https://www.atlasobscura.com/places/americas-first-mile,America/New_York,2026-09-09T04:54:23.476824+00:00
americas-stonehenge,America's Stonehenge,Salem,NH,42.84379,-71.20574,folklore,open,https://www.atlasobscura.com/places/americas-stonehenge,America/New_York,2026-09-09T04:49:39.808526+00:00
amerind-museum,Amerind Museum,Dragoon,AZ,32.0129,-110.07813,weird-history,limited,https://www.amerind.org/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
ames-monument,Ames Monument,Albany County,WY,41.13108,-105.39814,roadside-oddities,open,https://www.loc.gov/pictures/item/wy0049/,America/Denver,2026-09-10T19:07:50.075112+00:00
amitabha-stupa-and-peace-park,Amitabha Stupa and Peace Park,Sedona,AZ,34.86874,-111.80543,roadside-oddities,open,https://amitabha.stupa.org/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
amityville-horror-house,Amityville Horror House,Amityville,NY,40.66661,-73.41481,haunted,private,https://www.wikidata.org/wiki/Q3597031,America/New_York,2026-09-07T16:22:52.387536+00:00
amos-j-blake-house-museum,Amos J. Blake House Museum,Fitzwilliam,NH,42.77998,-72.14557,haunted,limited,https://www.verani.com/view-blog/wicked-spooky-spots-in-new-england-to-give-you-the-chills-this-halloween,America/New_York,2026-09-09T04:49:39.808526+00:00
an-gorta-mor-michigans-great-hunger-memorial,An Gorta Mor — Michigan's Great Hunger Memorial,Brooklyn,MI,42.05698,-84.16708,weird-history,open,https://www.hmdb.org/m.asp?m=165618,America/Detroit,2026-09-08T15:31:15.588137+00:00
anaconda-smoke-stack-state-park,Anaconda Smoke Stack State Park,Anaconda,MT,46.12319,-112.93143,weird-history,roadside,https://fwp.mt.gov/stateparks/anaconda-smoke-stack,America/Denver,2026-09-10T04:28:19.411664+00:00
anamosa-state-penitentiary-museum,Anamosa State Penitentiary Museum,Anamosa,IA,42.112511,-91.29138,weird-history,limited,https://www.asphistory.com/,America/Chicago,2026-09-05T22:12:28.444612+00:00
anasazi-state-park-museum-village,Anasazi State Park Museum Village,Boulder,UT,37.91084,-111.42362,weird-history,open,https://stateparks.utah.gov/parks/anasazi/,America/Denver,2026-09-10T15:17:34.272203+00:00
anatomy-of-death-museum,Anatomy of Death Museum,Mount Clemens,MI,42.59822,-82.89161,museums,open,https://www.atlasobscura.com/places/the-anatomy-of-death-museum,America/Detroit,2026-09-08T14:53:55.160019+00:00
anchorage-museum,Anchorage Museum,Anchorage,AK,61.21605,-149.88454,museums,open,https://www.anchoragemuseum.org/,America/Anchorage,2026-09-10T21:00:19.829278+00:00
ancient-bristlecone-pine-forest-schulman-grove,Ancient Bristlecone Pine Forest — Schulman Grove,Big Pine,CA,37.3853,-118.17827,roadside-oddities,limited,https://www.fs.usda.gov/r05/inyo/recreation/ancient-bristlecone-pine-forest,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
ancient-burying-ground,Ancient Burying Ground,Hartford,CT,41.76466,-72.67426,weird-history,open,https://www.atlasobscura.com/places/ancient-burying-ground,America/New_York,2026-09-08T18:39:47.144889+00:00
ancient-dugout-canoes-at-lake-phelps,Ancient Dugout Canoes at Lake Phelps,Creswell,NC,35.7962,-76.421,weird-history,limited,https://www.atlasobscura.com/things-to-do/north-carolina/lakes,America/New_York,2026-09-09T05:34:33.398594+00:00
ancient-spanish-monastery,Ancient Spanish Monastery,North Miami Beach,FL,25.93769,-80.14551,weird-history,limited,https://spanishmonastery.com/,America/New_York,2026-09-09T13:54:54.613604+00:00
andalusia-farm,Andalusia Farm,Milledgeville,GA,33.11045,-83.25577,weird-history,limited,https://www.nps.gov/places/andalusia-farm.htm,America/New_York,2026-09-09T15:16:01.869371+00:00
anderson-hotel,Anderson Hotel,Lawrenceburg,KY,38.03639,-84.89636,haunted,roadside,https://www.kentuckyafterdark.com/,America/New_York,2026-09-08T14:42:00.461026+00:00
andersonville-national-cemetery,Andersonville National Cemetery,Andersonville,GA,32.20076,-84.1305,weird-history,open,https://www.nps.gov/places/andersonville-national-cemetery.htm,America/New_York,2026-09-09T15:16:01.869371+00:00
andersonville-prison-stockade-site,Andersonville Prison Stockade Site,Andersonville,GA,32.19832,-84.12989,weird-history,open,https://www.nps.gov/ande/,America/New_York,2026-09-09T15:16:01.869371+00:00
andre-the-giant-historical-marker,Andre the Giant Historical Marker,Ellerbe,NC,35.08927,-79.76253,weird-history,roadside,https://www.hmdb.org/,America/New_York,2026-09-09T05:34:33.398594+00:00
andre-the-seal-statue,Andre the Seal Statue,Rockport,ME,44.18617,-69.07379,weird-history,open,https://www.roadsideamerica.com/story/3632,America/New_York,2026-09-09T04:54:23.476824+00:00
andres-institute-of-art-sculpture-park,Andres Institute of Art Sculpture Park,Brookline,NH,42.72813,-71.66877,roadside-oddities,open,https://andresinstitute.org/visit/,America/New_York,2026-09-09T04:49:39.808526+00:00
andrew-johnson-tailor-shop-and-national-historic-site,Andrew Johnson Tailor Shop and National Historic Site,Greeneville,TN,36.16267,-82.82942,roadside-oddities,open,https://www.nps.gov/anjo/index.htm,America/Chicago,2026-09-09T12:59:24.207387+00:00
andrews-geyser,Andrews Geyser,Old Fort,NC,35.65105,-82.24167,roadside-oddities,open,https://www.roadsideamerica.com/tip/19729,America/New_York,2026-09-09T05:34:33.398594+00:00
androscoggin-swinging-bridge,Androscoggin Swinging Bridge,Brunswick,ME,43.91729,-69.97244,roadside-oddities,open,https://www.androscogginriverwalk.org/riverwalk-photo-tour.html,America/New_York,2026-09-09T04:54:23.476824+00:00
andy-griffith-museum,Andy Griffith Museum,Mount Airy,NC,36.49822,-80.60878,roadside-oddities,limited,https://www.surryarts.org/agmuseum/,America/New_York,2026-09-09T05:34:33.398594+00:00
andy-gump-statue,Andy Gump Statue,Lake Geneva,WI,42.58949,-88.43413,roadside-oddities,open,https://www.roadsideamerica.com/story/11771,America/Chicago,2026-09-09T13:02:00.307533+00:00
angel-in-anguish-9-11-memorial,Angel in Anguish 9/11 Memorial,Brick Township,NJ,40.05748,-74.11116,weird-history,open,https://www.roadsideamerica.com/tip/29739,America/New_York,2026-09-08T17:48:18.566953+00:00
angel-mounds-state-historic-site,Angel Mounds State Historic Site,Evansville,IN,37.93886,-87.46023,weird-history,limited,https://www.indianamuseum.org/historic-sites/angel-mounds/,America/Chicago,2026-09-08T13:34:34.826362+00:00
angel-oak,Angel Oak,Johns Island,SC,32.72144,-80.08239,roadside-oddities,limited,https://www.atlasobscura.com/places/the-angel-oak-tree-johns-island-south-carolina,America/New_York,2026-09-09T05:53:13.784429+00:00
angel-peak-scenic-area,Angel Peak Scenic Area,Bloomfield,NM,36.52095,-107.7928,roadside-oddities,limited,https://www.blm.gov/visit/angel-peak-scenic-area,America/Denver,
angel-vilma-delgadillos-original-route-66-gift-shop,Angel & Vilma Delgadillo's Original Route 66 Gift Shop,Seligman,AZ,35.32631,-112.87431,roadside-oddities,open,https://www.route66giftshop.com/,America/Phoenix,2026-09-10T19:46:38.653299+00:00
anguilla-mound,Anguilla Mound,Anguilla,MS,32.97255,-90.8413,weird-history,roadside,https://trails.mdah.ms.gov/anguilla,America/Chicago,2026-09-09T12:59:48.572362+00:00
animas-forks-ghost-town,Animas Forks Ghost Town,Animas Forks,CO,37.93123,-107.57068,weird-history,limited,https://www.blm.gov/visit/animas-forks,America/Denver,2026-09-10T19:13:08.906905+00:00
ann-arbor-fairy-doors,Ann Arbor Fairy Doors,Ann Arbor,MI,42.27856,-83.75019,folklore,open,https://www.atlasobscura.com/places/ann-arbor-s-fairy-doors,America/Detroit,2026-09-08T15:38:13.436959+00:00
anna-jarvis-birthplace-museum,Anna Jarvis Birthplace Museum,Webster,WV,39.29458,-80.04447,museums,limited,https://www.nps.gov/people/anna-maria-jarvis.htm,America/New_York,2026-09-08T03:11:33.200322+00:00
annie-riggs-memorial-museum,Annie Riggs Memorial Museum,Fort Stockton,TX,30.8855,-102.87967,weird-history,open,https://www.annieriggs.com/,America/Chicago,2026-09-09T15:39:42.513669+00:00
anniston-museum-of-natural-history,Anniston Museum of Natural History,Anniston,AL,33.69642,-85.82016,museums,open,https://www.exploreamag.org/anniston-museum,America/Chicago,2026-09-09T12:59:35.538091+00:00
annmary-brown-memorial,Annmary Brown Memorial,Providence,RI,41.82431,-71.40222,weird-history,limited,https://lib.brown.edu/using-library/visiting-library/locations-hours/annmary-brown-memorial,America/New_York,2026-09-09T04:49:27.913704+00:00
annunciation-greek-orthodox-church,Annunciation Greek Orthodox Church,Wauwatosa,WI,43.0989,-88.02888,roadside-oddities,limited,https://www.annunciationwi.org/,America/Chicago,2026-09-09T13:02:00.307533+00:00
anti-gravity-monument,Anti-Gravity Monument,Middlebury,VT,44.01018,-73.17542,roadside-oddities,open,https://middleburymagazine.com/essays/editors-note/the-gravity-of-it-all/,America/New_York,2026-09-08T16:08:01.377449+00:00
anti-saloon-league-museum,Anti-Saloon League Museum,Westerville,OH,40.12295,-82.92939,museums,open,https://westervillelibrary.org/museum/,America/New_York,2026-09-08T02:02:43.398883+00:00
antique-archaeology,Antique Archaeology,Le Claire,IA,41.5994,-90.3442,roadside-oddities,open,https://www.antiquearchaeology.com/,America/Chicago,2026-09-09T14:49:42.407907+00:00
antique-gas-steam-engine-museum,Antique Gas & Steam Engine Museum,Vista,CA,33.22911,-117.25454,museums,limited,https://www.agsem.com/,America/Los_Angeles,2026-09-10T18:16:36.855179+00:00
anton-anderson-memorial-tunnel,Anton Anderson Memorial Tunnel,Whittier,AK,60.78896,-148.80395,roadside-oddities,limited,https://dot.alaska.gov/creg/whittiertunnel/index.shtml,America/Anchorage,2026-09-10T21:00:19.829278+00:00
apache-leap,Apache Leap,Superior,AZ,33.28117,-111.07429,weird-history,roadside,https://www.fs.usda.gov/recarea/tonto/recarea/?recid=35251,America/Phoenix,2026-09-10T19:46:38.653299+00:00
apollo-civic-theatre,Apollo Civic Theatre,Martinsburg,WV,39.45798,-77.96218,haunted,limited,https://wvtourism.com/west-virginia-paranormal-trail/,America/New_York,2026-09-08T03:30:19.766632+00:00
apollo-moonprints-in-cement,Apollo Moonprints in Cement,Myrtle Beach,SC,33.70645,-78.87417,weird-history,limited,https://www.atlasobscura.com/places/apollo-moonprints-in-cement,America/New_York,2026-09-09T05:53:13.784429+00:00
apostle-islands-meyers-beach-sea-caves,Apostle Islands Meyers Beach Sea Caves,Cornucopia,WI,46.81083,-91.09978,roadside-oddities,limited,https://www.nps.gov/apis/learn/nature/caves.htm,America/Chicago,2026-09-09T13:02:00.307533+00:00
